1062;323
1063;408
1064;409
1065;410
1066;411
1067;323
1068;412
1069;7
1070;323
1071;331
1072;163
1073;413
1074;323
1075;404
1076;331
1077;272
1078;272
1079;272
1080;414
1081;323
1082;415
1083;416
1084;417
1085;385
1086;418
1087;419
1088;414
1089;420
1090;337
1091;337
1092;421
1093;212
1094;422
1095;423
1096;163
1097;421
1098;421
1099;421
1100;421
1101;110
1102;421
1103;421
1104;421
1105;424
1106;421
1107;421
1108;421
1109;425
1110;426
1111;389
1112;402
1113;427
1114;428
1115;429
1116;430
1117;431
1118;432
1119;433
1120;434
1121;169
1122;435
1123;435
1124;436
1125;100
1126;437
1127;438
1128;438
1129;267
1130;439
1131;440
1132;441
1133;442
1134;443
1135;444
1136;385
1137;445
1138;446
1139;293
1140;447
1141;414
1142;448
1143;215
1144;440
1145;52
1146;362
1147;446
1148;449
1149;449
1150;130
1151;450
1152;451
1153;83
1154;447
1155;105
1156;452
1157;373
1158;453
1159;454
1160;447
1161;373
1162;163
1163;373
1164;212
1165;439
1166;188
1167;188
1168;373
1169;447
1170;455
1171;373
1172;85
1173;456
1174;373
1175;457
1176;46
1177;458
1178;373
1179;459
1180;52
1181;373
1182;460
1183;461
1184;460
1185;373
1186;459
1187;462
1188;463
1189;6
1190;464
1191;465
1192;373
1193;370
1194;320
1195;466
1196;467
1197;373
1198;468
1199;469
1200;373
1201;373
1202;470
1203;471
1204;373
1205;472
1206;373
1207;373
1208;163
1209;473
1210;404
1211;328
1212;341
1213;90
1214;474
1215;474
1216;474
1217;341
1218;293
1219;475
1220;474
1221;474
1222;163
1223;474
1224;341
1225;474
1226;476
1227;474
1228;476
1229;12
1230;476
1231;477
1232;341
1233;478
1234;479
1235;480
1236;341
1237;479
1238;481
1239;481
1240;341
1241;360
1242;341
1243;482
1244;483
1245;272
1246;163
1247;331
1248;331
1249;484
1250;485
1251;341
1252;486
1253;487
1254;341
1255;488
1256;331
1257;489
1258;490
1259;491
1260;373
1261;341
1262;337
1263;337
1264;373
1265;163
1266;492
1267;493
1268;341
1269;147
1270;163
1271;481
1272;494
1273;495
1274;341
1275;373
1276;373
1277;341
1278;341
1279;373
1280;496
1281;476
1282;341
1283;373
1284;497
1285;341
1286;498
1287;499
1288;500
1289;341
1290;501
1291;245
1292;502
1293;503
1294;341
1295;504
1296;341
1297;505
1298;169
1299;506
1300;341
1301;507
1302;341
1303;18
1304;293
1305;52
1306;296
1307;296
1308;341
1309;508
1310;509
1311;510
1312;511
1313;512
1314;475
1315;446
1316;362
1317;362
1318;362
1319;511
1320;12
1321;511
1322;446
1323;513
1324;511
1325;446
1326;514
1327;515
1328;511
1329;115
1330;511
1331;515
1332;446
1333;105
1334;105
1335;515
1336;511
1337;516
1338;515
1339;511
1340;448
1341;446
1342;517
1343;515
1344;511
1345;446
1346;434
1347;511
1348;515
1349;446
1350;511
1351;515
1352;446
1353;515
1354;518
1355;518
1356;518
1357;515
1358;511
1359;519
1360;518
1361;515
1362;56
1363;56
1364;520
1365;446
1366;521
1367;522
1368;515
1369;523
1370;520
1371;522
1372;446
1373;446
1374;520
1375;524
1376;522
1377;100
1378;426
1379;446
1380;525
1381;522
1382;526
1383;527
1384;514
1385;528
1386;446
1387;194
1388;529
1389;522
1390;520
1391;16
1392;434
1393;446
1394;511
1395;522
1396;529
1397;530
1398;522
1399;522
1400;446
1401;511
1402;531
1403;12
1404;446
1405;531
1406;532
1407;511
1408;533
1409;531
1410;531
1411;446
1412;533
1413;531
1414;531
1415;533
1416;446
1417;534
1418;341
1419;533
1420;341
1421;446
1422;446
1423;446
1424;341
1425;511
1426;404
1427;533
1428;341
1429;533
1430;533
1431;404
1432;535
1433;511
1434;341
1435;533
1436;536
1437;537
1438;535
1439;511
1440;341
1441;116
1442;90
1443;90
1444;538
1445;535
1446;341
1447;533
1448;535
1449;533
1450;511
1451;538
1452;535
1453;341
1454;538
1455;535
1456;511
1457;535
1458;535
1459;123
1460;152
1461;341
1462;535
1463;539
1464;540
1465;541
1466;535
1467;341
1468;511
1469;542
1470;535
1471;543
1472;543
1473;341
1474;544
1475;511
1476;545
1477;542
1478;542
1479;546
1480;547
1481;548
1482;167
1483;213
1484;542
1485;167
1486;549
1487;167
1488;550
1489;538
1490;538
1491;551
1492;538
1493;542
1494;167
1495;538
1496;552
1497;550
1498;550
1499;538
1500;553
1501;554
1502;538
1503;167
1504;538
1505;555
1506;556
1507;538
1508;538
1509;557
1510;167
1511;553
1512;558
1513;559
1514;167
1515;560
1516;561
1517;114
1518;562
1519;563
1520;167
1521;564
1522;565
1523;563
1524;377
1525;41
1526;563
1527;566
1528;567
1529;542
1530;563
1531;568
1532;563
1533;569
1534;563
1535;105
1536;570
1537;571
1538;91
1539;362
1540;553
1541;572
1542;573
1543;574
1544;575
1545;573
1546;576
1547;573
1548;220
1549;577
1550;578
1551;220
1552;220
1553;579
1554;573
1555;580
1556;573
1557;581
1558;582
1559;583
1560;567
1561;584
1562;585
1563;577
1564;167
1565;586
1566;167
1567;587
1568;328
1569;588
1570;588
1571;573
1572;130
1573;167
1574;573
1575;563
1576;573
1577;589
1578;590
1579;563
1580;591
1581;110
1582;563
1583;563
1584;589
1585;66
1586;121
1587;592
1588;56
1589;593
1590;594
1591;595
1592;548
1593;211
1594;211
1595;596
1596;366
1597;245
1598;358
1599;548
1600;597
1601;598
1602;599
1603;599
1604;600
1605;601
1606;602
1607;159
1608;603
1609;12
1610;604
1611;605
1612;241
1613;606
1614;90
1615;599
1616;515
1617;607
1618;349
1619;608
1620;515
1621;445
1622;515
1623;609
1624;571
1625;610
1626;515
1627;611
1628;515
1629;275
1630;612
1631;609
1632;613
1633;614
1634;608
1635;515
1636;615
1637;169
1638;614
1639;515
1640;616
1641;617
1642;515
1643;618
1644;606
1645;617
1646;617
1647;617
1648;609
1649;515
1650;619
1651;154
1652;620
1653;515
1654;621
1655;622
1656;515
1657;623
1658;624
1659;545
1660;515
1661;619
1662;619
1663;545
1664;619
1665;619
1666;515
1667;625
1668;626
1669;515
1670;627
1671;627
1672;628
1673;515
1674;629
1675;630
1676;515
1677;631
1678;632
1679;515
1680;448
1681;633
1682;634
1683;258
1684;515
1685;635
1686;515
1687;515
1688;636
1689;636
1690;586
1691;637
1692;515
1693;638
1694;586
1695;612
1696;515
1697;586
1698;85
1699;639
1700;586
1701;616
1702;640
1703;204
1704;641
1705;642
1706;230
1707;643
1708;644
1709;645
1710;646
1711;647
1712;648
1713;236
1714;649
1715;650
1716;651
1717;652
1718;651
1719;653
1720;651
1721;651
1722;654
1723;655
1724;651
1725;651
1726;651
1727;651
1728;263
1729;342
1730;656
1731;657
1732;658
1733;659
1734;660
1735;660
1736;660
1737;661
1738;660
1739;660
1740;447
1741;660
1742;660
1743;662
1744;663
1745;411
1746;664
1747;665
1748;666
1749;667
1750;221
1751;221
1752;668
1753;669
1754;670
1755;221
1756;671
1757;447
1758;672
1759;673
1760;674
1761;675
1762;30
1763;676
1764;677
1765;678
1766;679
1767;680
1768;681
1769;682
1770;447
1771;116
1772;651
1773;651
1774;683
1775;651
1776;684
1777;100
1778;685
1779;683
1780;686
1781;687
1782;683
1783;688
1784;689
1785;296
1786;683
1787;683
1788;690
1789;683
1790;691
1791;688
1792;169
1793;683
1794;692
1795;683
1796;221
1797;693
1798;694
1799;683
1800;105
1801;683
1802;549
1803;695
1804;683
1805;696
1806;697
1807;683
1808;683
1809;698
1810;699
1811;700
1812;328
1813;586
1814;80
1815;683
1816;586
1817;701
1818;565
1819;683
1820;586
1821;702
1822;703
1823;702
1824;702
1825;683
1826;651
1827;586
1828;651
1829;651
1830;586
1831;704
1832;683
1833;651
1834;705
1835;706
1836;707
1837;708
1838;651
1839;683
1840;709
1841;710
1842;711
1843;712
1844;713
1845;708
1846;651
1847;683
1848;651
1849;651
1850;651
1851;683
1852;714
1853;683
1854;715
1855;716
1856;651
1857;699
1858;548
1859;651
1860;683
1861;717
1862;512
1863;718
1864;683
1865;571
1866;683
1867;635
1868;575
1869;683
1870;231
1871;231
1872;719
1873;231
1874;100
1875;683
1876;720
1877;721
1878;722
1879;683
1880;723
1881;683
1882;66
1883;575
1884;683
1885;724
1886;548
1887;683
1888;13
1889;13
1890;716
1891;683
1892;699
1893;683
1894;699
1895;523
1896;548
1897;683
1898;725
1899;302
1900;683
1901;245
1902;302
1903;683
1904;726
1905;726
1906;727
1907;683
1908;302
1909;728
1910;683
1911;302
1912;683
1913;302
1914;683
1915;302
1916;729
1917;683
1918;302
1919;730
1920;726
1921;726
1922;726
1923;436
1924;302
1925;683
1926;726
1927;673
1928;726
1929;642
1930;642
1931;683
1932;716
1933;302
1934;731
1935;731
1936;683
1937;302
1938;726
1939;732
1940;733
1941;726
1942;734
1943;683
1944;726
1945;730
1946;302
1947;726
1948;726
1949;735
1950;726
1951;736
1952;302
1953;683
1954;737
1955;738
1956;302
1957;527
1958;90
1959;302
1960;617
1961;527
1962;730
1963;726
1964;730
1965;739
1966;730
1967;726
1968;730
1969;730
1970;527
1971;302
1972;740
1973;730
1974;302
1975;152
1976;685
1977;527
1978;527
1979;741
1980;548
1981;552
1982;50
1983;742
1984;743
1985;545
1986;302
1987;730
1988;716
1989;699
1990;545
1991;744
1992;302
1993;745
1994;302
1995;699
1996;699
1997;746
1998;302
1999;515
2000;302
2001;699
2002;730
2003;747
2004;2
2005;515
2006;699
2007;302
2008;515
2009;105
2010;748
2011;302
2012;749
2013;750
2014;586
2015;515
2016;749
2017;749
2018;586
2019;289
2020;749
2021;289
2022;586
2023;515
2024;730
2025;751
2026;752
2027;749
2028;2
2029;2
2030;2
2031;749
2032;749
2033;44
2034;515
2035;753
2036;754
2037;515
2038;755
2039;755
2040;756
2041;515
2042;757
2043;716
2044;515
2045;758
2046;515
2047;759
2048;760
2049;515
2050;68
2051;631
2052;13
2053;44
2054;761
2055;702
2056;762
2057;702
2058;702
2059;702
2060;702
2061;702
2062;702
2063;763
2064;764
2065;765
2066;766
2067;359
2068;764
2069;767
2070;768
2071;716
2072;213
2073;769
2074;770
2075;764
2076;771
2077;772
2078;773
2079;747
2080;770
2081;769
2082;769
2083;769
2084;66
2085;66
2086;66
2087;774
2088;66
2089;66
2090;770
2091;552
2092;724
2093;758
2094;775
2095;724
2096;776
2097;724
2098;777
2099;552
2100;724
2101;594
2102;724
2103;716
2104;778
2105;779
2106;780
2107;781
2108;781
2109;781
2110;13
2111;749
2112;749
2113;782
2114;783
2115;749
2116;749
2117;784
2118;785
2119;699
2120;786
2121;787
2122;787
2123;786
2124;787
2125;787
2126;765
2127;699
2128;788
2129;789
2130;784
2131;75
2132;716
2133;790
2134;790
2135;775
2136;790
2137;790
2138;790
2139;791
2140;790
2141;790
2142;790
2143;790
2144;792
2145;775
2146;775
2147;792
2148;793
2149;793
2150;786
2151;794
2152;794
2153;795
2154;784
2155;793
2156;793
2157;173
2158;796
2159;793
2160;673
2161;337
2162;793
2163;793
2164;142
2165;793
2166;797
2167;793
2168;795
2169;798
2170;799
2171;800
2172;793
2173;793
2174;793
2175;151
2176;793
2177;693
2178;716
2179;801
2180;693
2181;169
2182;105
2183;113
2184;515
2185;784
2186;802
2187;803
2188;798
2189;515
2190;795
2191;804
2192;784
2193;515
2194;805
2195;806
2196;807
2197;515
2198;678
2199;515
2200;808
2201;809
2202;809
2203;515
2204;515
2205;810
2206;144
2207;716
2208;85
2209;515
2210;811
2211;44
2212;44
2213;784
2214;515
2215;765
2216;765
2217;765
2218;515
2219;812
2220;328
2221;515
2222;756
2223;800
2224;813
2225;814
2226;815
2227;815
2228;756
2229;816
2230;67
2231;817
2232;795
2233;818
2234;818
2235;716
2236;819
2237;320
2238;819
2239;817
2240;404
2241;820
2242;756
2243;724
2244;724
2245;445
2246;821
2247;571
2248;724
2249;619
2250;344
2251;724
2252;575
2253;575
2254;756
2255;822
2256;823
2257;824
2258;824
2259;382
2260;825
2261;826
2262;827
2263;415
2264;828
2265;829
2266;817
2267;110
2268;830
2269;831
2270;831
2271;832
2272;833
2273;834
2274;817
2275;835
2276;241
2277;836
2278;837
2279;740
2280;838
2281;839
2282;840
2283;839
2284;834
2285;841
2286;142
2287;708
2288;203
2289;337
2290;337
2291;245
2292;164
2293;245
2294;608
2295;164
2296;164
2297;90
2298;152
2299;842
2300;236
2301;795
2302;164
2303;567
2304;673
2305;843
2306;730
2307;608
2308;844
2309;608
2310;116
2311;845
2312;608
2313;567
2314;846
2315;847
2316;798
2317;494
2318;608
2319;730
2320;798
2321;848
2322;849
2323;850
2324;851
2325;110
2326;68
2327;852
2328;849
2329;169
2330;730
2331;853
2332;854
2333;730
2334;855
2335;849
2336;856
2337;730
2338;730
2339;730
2340;730
2341;849
2342;730
2343;120
2344;799
2345;857
2346;105
2347;113
2348;113
2349;849
2350;858
2351;858
2352;859
2353;420
2354;860
2355;693
2356;693
2357;858
2358;861
2359;528
2360;849
2361;861
2362;855
2363;730
2364;861
2365;849
2366;861
2367;856
2368;858
2369;861
2370;862
2371;853
2372;861
2373;863
2374;100
2375;849
2376;864
2377;861
2378;861
2379;861
2380;861
2381;453
2382;856
2383;44
2384;44
2385;858
2386;730
2387;865
2388;858
2389;866
2390;867
2391;868
2392;862
2393;512
2394;869
2395;870
2396;871
2397;872
2398;871
2399;756
2400;483
2401;873
2402;871
2403;856
2404;874
2405;483
2406;313
2407;875
2408;871
2409;125
2410;871
2411;856
2412;871
2413;299
2414;876
2415;144
2416;756
2417;877
2418;871
2419;855
2420;192
2421;787
2422;756
2423;878
2424;787
2425;787
2426;500
2427;703
2428;756
2429;879
2430;724
2431;24
2432;880
2433;881
2434;724
2435;856
2436;724
2437;404
2438;881
2439;881
2440;882
2441;594
2442;52
2443;883
2444;404
2445;549
2446;855
2447;884
2448;885
2449;756
2450;886
2451;886
2452;887
2453;142
2454;142
2455;856
2456;609
2457;855
2458;882
2459;888
2460;380
2461;380
2462;853
2463;889
2464;890
2465;114
2466;886
2467;886
2468;856
2469;337
2470;891
2471;394
2472;422
2473;170
2474;892
2475;882
2476;882
2477;710
2478;114
2479;710
2480;710
2481;710
2482;848
2483;882
2484;337
2485;893
2486;894
2487;895
2488;896
2489;798
2490;421
2491;897
2492;421
2493;421
2494;898
2495;258
2496;899
2497;900
2498;901
2499;902
2500;328
2501;903
2502;904
2503;897
2504;549
2505;905
2506;905
2507;906
2508;746
2509;18
2510;907
2511;908
2512;909
2513;910
2514;871
2515;571
2516;911
2517;740
2518;871
2519;912
2520;482
2521;136
2522;482
2523;871
2524;756
2525;482
2526;907
2527;897
2528;907
2529;871
2530;913
2531;871
2532;914
2533;915
2534;871
2535;916
2536;917
2537;756
2538;24
2539;871
2540;756
2541;918
2542;919
2543;871
2544;871
2545;871
2546;426
2547;192
2548;192
2549;393
2550;920
2551;510
2552;838
2553;510
2554;787
2555;787
2556;838
2557;838
2558;907
2559;871
2560;921
2561;115
2562;922
2563;897
2564;923
2565;907
2566;277
2567;924
2568;220
2569;594
2570;882
2571;925
2572;926
2573;18
2574;927
2575;123
2576;928
2577;928
2578;928
2579;929
2580;240
2581;337
2582;930
2583;928
2584;928
2585;928
2586;882
2587;928
2588;882
2589;912
2590;928
2591;928
2592;882
2593;928
2594;882
2595;337
2596;928
2597;928
2598;931
2599;928
2600;549
2601;90
2602;932
2603;90
2604;928
2605;933
2606;934
2607;935
2608;928
2609;896
2610;896
2611;896
2612;574
2613;936
2614;937
2615;937
2616;938
2617;896
2618;939
2619;940
2620;897
2621;102
2622;446
2623;941
2624;942
2625;942
2626;943
2627;944
2628;421
2629;421
2630;421
2631;421
2632;421
2633;945
2634;421
2635;421
2636;421
2637;421
2638;946
2639;947
2640;931
2641;95
2642;948
2643;949
2644;950
2645;950
2646;907
2647;951
2648;952
2649;231
2650;231
2651;953
2652;954
2653;245
2654;955
2655;100
2656;956
2657;263
2658;957
2659;848
2660;931
2661;693
2662;958
2663;959
2664;960
2665;811
2666;693
2667;693
2668;693
2669;693
2670;961
2671;907
2672;886
2673;886
2674;770
2675;740
2676;897
2677;567
2678;567
2679;962
2680;963
2681;964
2682;965
2683;966
2684;967
2685;968
2686;968
2687;931
2688;958
2689;85
2690;969
2691;969
2692;970
2693;971
2694;969
2695;971
2696;971
2697;969
2698;972
2699;973
2700;683
2701;972
2702;683
2703;974
2704;683
2705;975
2706;972
2707;976
2708;929
2709;974
2710;683
2711;894
2712;683
2713;976
2714;977
2715;683
2716;978
2717;979
2718;683
2719;976
2720;974
2721;974
2722;772
2723;683
2724;886
2725;787
2726;787
2727;886
2728;116
2729;683
2730;976
2731;975
2732;683
2733;980
2734;426
2735;787
2736;787
2737;683
2738;981
2739;683
2740;982
2741;983
2742;984
2743;985
2744;985
2745;683
2746;985
2747;985
2748;986
2749;986
2750;987
2751;738
2752;683
2753;988
2754;989
2755;740
2756;683
2757;738
2758;990
2759;975
2760;975
2761;975
2762;683
2763;991
2764;992
2765;993
2766;557
2767;683
2768;683
2769;994
2770;995
2771;683
2772;129
2773;996
2774;159
2775;683
2776;129
2777;997
2778;154
2779;837
2780;998
2781;999
2782;683
2783;1000
2784;991
2785;332
2786;1001
2787;114
2788;683
2789;52
2790;1002
2791;1003
2792;991
2793;683
2794;1004
2795;683
2796;1005
2797;1005
2798;1006
2799;1007
2800;683
2801;886
2802;886
2803;683
2804;683
2805;1008
2806;1009
2807;1010
2808;1011
2809;937
2810;1012
2811;604
2812;683
2813;102
2814;683
2815;1013
2816;1014
2817;683
2818;1015
2819;1016
2820;421
2821;683
2822;683
2823;958
2824;921
2825;1017
2826;1018
2827;958
2828;1019
2829;683
2830;683
2831;847
2832;1020
2833;1021
2834;1008
2835;683
2836;1016
2837;1022
2838;683
2839;1023
2840;1024
2841;1025
2842;683
2843;1026
2844;1023
2845;1023
2846;1025
2847;683
2848;683
2849;1025
2850;1027
2851;1027
2852;929
2853;938
2854;1028
2855;683
2856;1025
2857;1029
2858;338
2859;683
2860;849
2861;1025
2862;1030
2863;1030
2864;683
2865;849
2866;1025
2867;1025
2868;1031
2869;1032
2870;683
2871;1033
2872;1034
2873;1034
2874;1034
2875;1034
2876;683
2877;683
2878;1035
2879;636
2880;911
2881;1036
2882;1037
2883;1038
2884;50
2885;1039
2886;1035
2887;61
2888;1040
2889;849
2890;1041
2891;849
2892;1042
2893;1043
2894;1044
2895;571
2896;1045
2897;1046
2898;849
2899;849
2900;1047
2901;1048
2902;1048
2903;849
2904;738
2905;849
2906;1049
2907;1050
2908;192
2909;894
2910;524
2911;455
2912;1051
2913;1051
2914;1052
2915;501
2916;1053
2917;455
2918;1054
2919;143
2920;897
2921;143
2922;994
2923;1055
2924;1056
2925;1056
2926;185
2927;455
2928;1057
2929;787
2930;787
2931;787
2932;787
2933;1058
2934;213
2935;1059
2936;1060
2937;1061
2938;455
2939;994
2940;1050
2941;1061
2942;455
2943;1050
2944;1062
2945;1061
2946;524
2947;524
2948;524
2949;1061
2950;500
2951;1004
2952;1063
2953;1061
2954;1064
2955;414
2956;1065
2957;1061
2958;1066
2959;1067
2960;1061
2961;332
2962;1061
2963;1061
2964;332
2965;1061
2966;414
2967;414
2968;1061
2969;510
2970;1068
2971;1061
2972;1061
2973;1069
2974;1063
2975;236
2976;897
2977;1056
